target_id,go_id,go_name,go_aspect
CHEMBL2093866,GO:0000791,euchromatin,GoComponent
CHEMBL2093866,GO:0005634,nucleus,GoComponent
CHEMBL2093866,GO:0005654,nucleoplasm,GoComponent
CHEMBL2093866,GO:0005737,cytoplasm,GoComponent
CHEMBL2093866,GO:0005794,Golgi apparatus,GoComponent
CHEMBL2093866,GO:0005829,cytosol,GoComponent
CHEMBL2093866,GO:0005886,plasma membrane,GoComponent
CHEMBL2093866,GO:0016020,membrane,GoComponent
CHEMBL2093866,GO:0005667,transcription regulator complex,GoComponent
CHEMBL2093866,GO:0032991,protein-containing complex,GoComponent
CHEMBL2363069,GO:0000785,chromatin,GoComponent
CHEMBL2363069,GO:0005634,nucleus,GoComponent
CHEMBL2363069,GO:0005654,nucleoplasm,GoComponent
CHEMBL2363069,GO:0005667,transcription regulator complex,GoComponent
CHEMBL2363069,GO:0005737,cytoplasm,GoComponent
CHEMBL2363069,GO:0016020,membrane,GoComponent
CHEMBL2363069,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0003677,DNA binding,GoFunction
CHEMBL2363069,GO:0003682,chromatin binding,GoFunction
CHEMBL2363069,GO:0004879,nuclear receptor activity,GoFunction
CHEMBL2363069,GO:0005515,protein binding,GoFunction
CHEMBL2363069,GO:0008270,zinc ion binding,GoFunction
CHEMBL2363069,GO:0043565,sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0046872,metal ion binding,GoFunction
CHEMBL2363069,GO:0046965,nuclear retinoid X receptor binding,GoFunction
CHEMBL2363069,GO:1990837,sequence-specific double-stranded DNA binding,GoFunction
CHEMBL2363069,GO:0000122,negative regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0001843,neural tube closure,GoProcess
CHEMBL2363069,GO:0002063,chondrocyte development,GoProcess
CHEMBL2363069,GO:0002068,glandular epithelial cell development,GoProcess
CHEMBL2363069,GO:0003417,growth plate cartilage development,GoProcess
CHEMBL2363069,GO:0003430,growth plate cartilage chondrocyte growth,GoProcess
CHEMBL2363069,GO:0006915,apoptotic process,GoProcess
CHEMBL2363069,GO:0008283,cell population proliferation,GoProcess
CHEMBL2363069,GO:0008284,positive regulation of cell population proliferation,GoProcess
CHEMBL2363069,GO:0008285,negative regulation of cell population proliferation,GoProcess
CHEMBL2363069,GO:0008361,regulation of cell size,GoProcess
CHEMBL2363069,GO:0009952,anterior/posterior pattern specification,GoProcess
CHEMBL2363069,GO:0010628,positive regulation of gene expression,GoProcess
CHEMBL2363069,GO:0012501,programmed cell death,GoProcess
CHEMBL2363069,GO:0030154,cell differentiation,GoProcess
CHEMBL2363069,GO:0031076,embryonic camera-type eye development,GoProcess
CHEMBL2363069,GO:0031641,regulation of myelination,GoProcess
CHEMBL2363069,GO:0032331,negative regulation of chondrocyte differentiation,GoProcess
CHEMBL2363069,GO:0035116,embryonic hindlimb morphogenesis,GoProcess
CHEMBL2363069,GO:0035264,multicellular organism growth,GoProcess
CHEMBL2363069,GO:0043065,positive regulation of apoptotic process,GoProcess
CHEMBL2363069,GO:0043068,positive regulation of programmed cell death,GoProcess
CHEMBL2363069,GO:0045596,negative regulation of cell differentiation,GoProcess
CHEMBL2363069,GO:0045637,regulation of myeloid cell differentiation,GoProcess
CHEMBL2363069,GO:0045944,positive regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0048048,embryonic eye morphogenesis,GoProcess
CHEMBL2363069,GO:0048384,retinoic acid receptor signaling pathway,GoProcess
CHEMBL2363069,GO:0048608,reproductive structure development,GoProcess
CHEMBL2363069,GO:0048732,gland development,GoProcess
CHEMBL2363069,GO:0060070,canonical Wnt signaling pathway,GoProcess
CHEMBL2363069,GO:0060173,limb development,GoProcess
CHEMBL2363069,GO:0060324,face development,GoProcess
CHEMBL2363069,GO:0060348,bone development,GoProcess
CHEMBL2363069,GO:0060349,bone morphogenesis,GoProcess
CHEMBL2363069,GO:0060429,epithelium development,GoProcess
CHEMBL2363069,GO:0060534,trachea cartilage development,GoProcess
CHEMBL2363069,GO:0060740,prostate gland epithelium morphogenesis,GoProcess
CHEMBL2363069,GO:0061037,negative regulation of cartilage development,GoProcess
CHEMBL2363069,GO:0070384,Harderian gland development,GoProcess
CHEMBL2363069,GO:0071300,cellular response to retinoic acid,GoProcess
CHEMBL2363069,GO:0072089,stem cell proliferation,GoProcess
CHEMBL2363069,GO:2000647,negative regulation of stem cell proliferation,GoProcess
CHEMBL2363069,GO:0000785,chromatin,GoComponent
CHEMBL2363069,GO:0005634,nucleus,GoComponent
CHEMBL2363069,GO:0005654,nucleoplasm,GoComponent
CHEMBL2363069,GO:0005737,cytoplasm,GoComponent
CHEMBL2363069,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0003677,DNA binding,GoFunction
CHEMBL2363069,GO:0004879,nuclear receptor activity,GoFunction
CHEMBL2363069,GO:0008270,zinc ion binding,GoFunction
CHEMBL2363069,GO:0043565,sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0046872,metal ion binding,GoFunction
CHEMBL2363069,GO:0046965,nuclear retinoid X receptor binding,GoFunction
CHEMBL2363069,GO:1990837,sequence-specific double-stranded DNA binding,GoFunction
CHEMBL2363069,GO:0000122,negative regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0001657,ureteric bud development,GoProcess
CHEMBL2363069,GO:0002068,glandular epithelial cell development,GoProcess
CHEMBL2363069,GO:0003148,outflow tract septum morphogenesis,GoProcess
CHEMBL2363069,GO:0003417,growth plate cartilage development,GoProcess
CHEMBL2363069,GO:0006915,apoptotic process,GoProcess
CHEMBL2363069,GO:0007165,signal transduction,GoProcess
CHEMBL2363069,GO:0008283,cell population proliferation,GoProcess
CHEMBL2363069,GO:0012501,programmed cell death,GoProcess
CHEMBL2363069,GO:0021756,striatum development,GoProcess
CHEMBL2363069,GO:0022008,neurogenesis,GoProcess
CHEMBL2363069,GO:0030154,cell differentiation,GoProcess
CHEMBL2363069,GO:0031641,regulation of myelination,GoProcess
CHEMBL2363069,GO:0032331,negative regulation of chondrocyte differentiation,GoProcess
CHEMBL2363069,GO:0035116,embryonic hindlimb morphogenesis,GoProcess
CHEMBL2363069,GO:0035264,multicellular organism growth,GoProcess
CHEMBL2363069,GO:0043065,positive regulation of apoptotic process,GoProcess
CHEMBL2363069,GO:0043066,negative regulation of apoptotic process,GoProcess
CHEMBL2363069,GO:0043068,positive regulation of programmed cell death,GoProcess
CHEMBL2363069,GO:0045944,positive regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0048048,embryonic eye morphogenesis,GoProcess
CHEMBL2363069,GO:0048384,retinoic acid receptor signaling pathway,GoProcess
CHEMBL2363069,GO:0048566,embryonic digestive tract development,GoProcess
CHEMBL2363069,GO:0055012,ventricular cardiac muscle cell differentiation,GoProcess
CHEMBL2363069,GO:0060348,bone development,GoProcess
CHEMBL2363069,GO:0061037,negative regulation of cartilage development,GoProcess
CHEMBL2363069,GO:0061351,neural precursor cell proliferation,GoProcess
CHEMBL2363069,GO:0072089,stem cell proliferation,GoProcess
CHEMBL2363069,GO:2000647,negative regulation of stem cell proliferation,GoProcess
CHEMBL2363069,GO:0000785,chromatin,GoComponent
CHEMBL2363069,GO:0005634,nucleus,GoComponent
CHEMBL2363069,GO:0005654,nucleoplasm,GoComponent
CHEMBL2363069,GO:0005667,transcription regulator complex,GoComponent
CHEMBL2363069,GO:0005730,nucleolus,GoComponent
CHEMBL2363069,GO:0005737,cytoplasm,GoComponent
CHEMBL2363069,GO:0005829,cytosol,GoComponent
CHEMBL2363069,GO:0005886,plasma membrane,GoComponent
CHEMBL2363069,GO:0015629,actin cytoskeleton,GoComponent
CHEMBL2363069,GO:0030425,dendrite,GoComponent
CHEMBL2363069,GO:0032991,protein-containing complex,GoComponent
CHEMBL2363069,GO:0048471,perinuclear region of cytoplasm,GoComponent
CHEMBL2363069,GO:0090575,RNA polymerase II transcription regulator complex,GoComponent
CHEMBL2363069,GO:0000900,mRNA regulatory element binding translation repressor activity,GoFunction
CHEMBL2363069,GO:0000976,transcription cis-regulatory region binding,GoFunction
CHEMBL2363069,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0001223,transcription coactivator binding,GoFunction
CHEMBL2363069,GO:0001972,retinoic acid binding,GoFunction
CHEMBL2363069,GO:0003677,DNA binding,GoFunction
CHEMBL2363069,GO:0003682,chromatin binding,GoFunction
CHEMBL2363069,GO:0004879,nuclear receptor activity,GoFunction
CHEMBL2363069,GO:0005102,signaling receptor binding,GoFunction
CHEMBL2363069,GO:0005515,protein binding,GoFunction
CHEMBL2363069,GO:0008270,zinc ion binding,GoFunction
CHEMBL2363069,GO:0019899,enzyme binding,GoFunction
CHEMBL2363069,GO:0019904,protein domain specific binding,GoFunction
CHEMBL2363069,GO:0031490,chromatin DNA binding,GoFunction
CHEMBL2363069,GO:0042826,histone deacetylase binding,GoFunction
CHEMBL2363069,GO:0043422,protein kinase B binding,GoFunction
CHEMBL2363069,GO:0043565,sequence-specific DNA binding,GoFunction
CHEMBL2363069,GO:0044323,retinoic acid-responsive element binding,GoFunction
CHEMBL2363069,GO:0046872,metal ion binding,GoFunction
CHEMBL2363069,GO:0048027,mRNA 5'-UTR binding,GoFunction
CHEMBL2363069,GO:0051018,protein kinase A binding,GoFunction
CHEMBL2363069,GO:0051393,alpha-actinin binding,GoFunction
CHEMBL2363069,GO:1990837,sequence-specific double-stranded DNA binding,GoFunction
CHEMBL2363069,GO:0000122,negative regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0001657,ureteric bud development,GoProcess
CHEMBL2363069,GO:0001843,neural tube closure,GoProcess
CHEMBL2363069,GO:0001889,liver development,GoProcess
CHEMBL2363069,GO:0002068,glandular epithelial cell development,GoProcess
CHEMBL2363069,GO:0003148,outflow tract septum morphogenesis,GoProcess
CHEMBL2363069,GO:0003417,growth plate cartilage development,GoProcess
CHEMBL2363069,GO:0006468,protein phosphorylation,GoProcess
CHEMBL2363069,GO:0007281,germ cell development,GoProcess
CHEMBL2363069,GO:0007283,spermatogenesis,GoProcess
CHEMBL2363069,GO:0007565,female pregnancy,GoProcess
CHEMBL2363069,GO:0008284,positive regulation of cell population proliferation,GoProcess
CHEMBL2363069,GO:0008285,negative regulation of cell population proliferation,GoProcess
CHEMBL2363069,GO:0008584,male gonad development,GoProcess
CHEMBL2363069,GO:0010628,positive regulation of gene expression,GoProcess
CHEMBL2363069,GO:0010629,negative regulation of gene expression,GoProcess
CHEMBL2363069,GO:0017148,negative regulation of translation,GoProcess
CHEMBL2363069,GO:0021766,hippocampus development,GoProcess
CHEMBL2363069,GO:0030154,cell differentiation,GoProcess
CHEMBL2363069,GO:0030850,prostate gland development,GoProcess
CHEMBL2363069,GO:0030852,regulation of granulocyte differentiation,GoProcess
CHEMBL2363069,GO:0030853,negative regulation of granulocyte differentiation,GoProcess
CHEMBL2363069,GO:0031076,embryonic camera-type eye development,GoProcess
CHEMBL2363069,GO:0031641,regulation of myelination,GoProcess
CHEMBL2363069,GO:0032689,negative regulation of type II interferon production,GoProcess
CHEMBL2363069,GO:0032720,negative regulation of tumor necrosis factor production,GoProcess
CHEMBL2363069,GO:0032736,positive regulation of interleukin-13 production,GoProcess
CHEMBL2363069,GO:0032753,positive regulation of interleukin-4 production,GoProcess
CHEMBL2363069,GO:0032754,positive regulation of interleukin-5 production,GoProcess
CHEMBL2363069,GO:0035264,multicellular organism growth,GoProcess
CHEMBL2363069,GO:0042981,regulation of apoptotic process,GoProcess
CHEMBL2363069,GO:0043066,negative regulation of apoptotic process,GoProcess
CHEMBL2363069,GO:0043277,apoptotic cell clearance,GoProcess
CHEMBL2363069,GO:0045596,negative regulation of cell differentiation,GoProcess
CHEMBL2363069,GO:0045630,positive regulation of T-helper 2 cell differentiation,GoProcess
CHEMBL2363069,GO:0045666,positive regulation of neuron differentiation,GoProcess
CHEMBL2363069,GO:0045787,positive regulation of cell cycle,GoProcess
CHEMBL2363069,GO:0045892,negative regulation of DNA-templated transcription,GoProcess
CHEMBL2363069,GO:0045893,positive regulation of DNA-templated transcription,GoProcess
CHEMBL2363069,GO:0045944,positive regulation of transcription by RNA polymerase II,GoProcess
CHEMBL2363069,GO:0048167,regulation of synaptic plasticity,GoProcess
CHEMBL2363069,GO:0048384,retinoic acid receptor signaling pathway,GoProcess
CHEMBL2363069,GO:0055012,ventricular cardiac muscle cell differentiation,GoProcess
CHEMBL2363069,GO:0060010,Sertoli cell fate commitment,GoProcess
CHEMBL2363069,GO:0060173,limb development,GoProcess
CHEMBL2363069,GO:0060324,face development,GoProcess
CHEMBL2363069,GO:0060348,bone development,GoProcess
CHEMBL2363069,GO:0060534,trachea cartilage development,GoProcess
CHEMBL2363069,GO:0060591,chondroblast differentiation,GoProcess
CHEMBL2363069,GO:0061037,negative regulation of cartilage development,GoProcess
CHEMBL2363069,GO:0071222,cellular response to lipopolysaccharide,GoProcess
CHEMBL2363069,GO:0071300,cellular response to retinoic acid,GoProcess
CHEMBL2363069,GO:0071391,cellular response to estrogen stimulus,GoProcess
CHEMBL2363069,GO:1901532,regulation of hematopoietic progenitor cell differentiation,GoProcess
CHEMBL2363069,GO:1902894,negative regulation of miRNA transcription,GoProcess
CHEMBL1929,GO:0005576,extracellular region,GoComponent
CHEMBL1929,GO:0005615,extracellular space,GoComponent
CHEMBL1929,GO:0005737,cytoplasm,GoComponent
CHEMBL1929,GO:0005777,peroxisome,GoComponent
CHEMBL1929,GO:0005829,cytosol,GoComponent
CHEMBL1929,GO:0016529,sarcoplasmic reticulum,GoComponent
CHEMBL1929,GO:0004854,xanthine dehydrogenase activity,GoFunction
CHEMBL1929,GO:0004855,xanthine oxidase activity,GoFunction
CHEMBL1929,GO:0005506,iron ion binding,GoFunction
CHEMBL1929,GO:0005515,protein binding,GoFunction
CHEMBL1929,GO:0016491,oxidoreductase activity,GoFunction
CHEMBL1929,GO:0042803,protein homodimerization activity,GoFunction
CHEMBL1929,GO:0046872,metal ion binding,GoFunction
CHEMBL1929,GO:0050660,flavin adenine dinucleotide binding,GoFunction
CHEMBL1929,GO:0070674,hypoxanthine dehydrogenase activity,GoFunction
CHEMBL1929,GO:0070675,hypoxanthine oxidase activity,GoFunction
CHEMBL1929,GO:0071949,FAD binding,GoFunction
CHEMBL1929,GO:0000255,allantoin metabolic process,GoProcess
CHEMBL1929,GO:0001933,negative regulation of protein phosphorylation,GoProcess
CHEMBL1929,GO:0001937,negative regulation of endothelial cell proliferation,GoProcess
CHEMBL1929,GO:0006147,guanine catabolic process,GoProcess
CHEMBL1929,GO:0006148,inosine catabolic process,GoProcess
CHEMBL1929,GO:0006149,deoxyinosine catabolic process,GoProcess
CHEMBL1929,GO:0006154,adenosine catabolic process,GoProcess
CHEMBL1929,GO:0006157,deoxyadenosine catabolic process,GoProcess
CHEMBL1929,GO:0006161,deoxyguanosine catabolic process,GoProcess
CHEMBL1929,GO:0006196,AMP catabolic process,GoProcess
CHEMBL1929,GO:0006204,IMP catabolic process,GoProcess
CHEMBL1929,GO:0007595,lactation,GoProcess
CHEMBL1929,GO:0009114,hypoxanthine catabolic process,GoProcess
CHEMBL1929,GO:0009115,xanthine catabolic process,GoProcess
CHEMBL1929,GO:0010629,negative regulation of gene expression,GoProcess
CHEMBL1929,GO:0016226,iron-sulfur cluster assembly,GoProcess
CHEMBL1929,GO:0030856,regulation of epithelial cell differentiation,GoProcess
CHEMBL1929,GO:0043605,amide catabolic process,GoProcess
CHEMBL1929,GO:0045602,negative regulation of endothelial cell differentiation,GoProcess
CHEMBL1929,GO:0046038,GMP catabolic process,GoProcess
CHEMBL1929,GO:0046055,dGMP catabolic process,GoProcess
CHEMBL1929,GO:0046059,dAMP catabolic process,GoProcess
CHEMBL1929,GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GoProcess
CHEMBL1929,GO:1900745,positive regulation of p38MAPK cascade,GoProcess
CHEMBL1929,GO:1900747,negative regulation of vascular endothelial growth factor signaling pathway,GoProcess
CHEMBL1929,GO:2000379,positive regulation of reactive oxygen species metabolic process,GoProcess
CHEMBL1929,GO:2001056,positive regulation of cysteine-type endopeptidase activity,GoProcess
CHEMBL1929,GO:2001213,negative regulation of vasculogenesis,GoProcess
CHEMBL1824,GO:0007166,cell surface receptor signaling pathway,GoProcess
CHEMBL1824,GO:0019838,growth factor binding,GoFunction
CHEMBL1824,GO:0001042,RNA polymerase I core binding,GoFunction
CHEMBL1824,GO:0004714,transmembrane receptor protein tyrosine kinase activity,GoFunction
CHEMBL1824,GO:0004888,transmembrane signaling receptor activity,GoFunction
CHEMBL1824,GO:0005004,GPI-linked ephrin receptor activity,GoFunction
CHEMBL1824,GO:0005005,transmembrane-ephrin receptor activity,GoFunction
CHEMBL1824,GO:0005006,epidermal growth factor receptor activity,GoFunction
CHEMBL1824,GO:0005007,fibroblast growth factor receptor activity,GoFunction
CHEMBL1824,GO:0005008,hepatocyte growth factor receptor activity,GoFunction
CHEMBL1824,GO:0005009,insulin receptor activity,GoFunction
CHEMBL1824,GO:0005010,insulin-like growth factor receptor activity,GoFunction
CHEMBL1824,GO:0005011,macrophage colony-stimulating factor receptor activity,GoFunction
CHEMBL1824,GO:0005018,platelet-derived growth factor alpha-receptor activity,GoFunction
CHEMBL1824,GO:0005019,platelet-derived growth factor beta-receptor activity,GoFunction
CHEMBL1824,GO:0005020,stem cell factor receptor activity,GoFunction
CHEMBL1824,GO:0005021,vascular endothelial growth factor receptor activity,GoFunction
CHEMBL1824,GO:0005102,signaling receptor binding,GoFunction
CHEMBL1824,GO:0005515,protein binding,GoFunction
CHEMBL1824,GO:0005524,ATP binding,GoFunction
CHEMBL1824,GO:0008288,boss receptor activity,GoFunction
CHEMBL1824,GO:0015026,coreceptor activity,GoFunction
CHEMBL1824,GO:0030971,receptor tyrosine kinase binding,GoFunction
CHEMBL1824,GO:0036332,placental growth factor receptor activity,GoFunction
CHEMBL1824,GO:0038062,protein tyrosine kinase collagen receptor activity,GoFunction
CHEMBL1824,GO:0042802,identical protein binding,GoFunction
CHEMBL1824,GO:0043125,ErbB-3 class receptor binding,GoFunction
CHEMBL1824,GO:0046982,protein heterodimerization activity,GoFunction
CHEMBL1824,GO:0060175,brain-derived neurotrophic factor receptor activity,GoFunction
CHEMBL1824,GO:0001934,positive regulation of protein phosphorylation,GoProcess
CHEMBL1824,GO:0006468,protein phosphorylation,GoProcess
CHEMBL1824,GO:0007165,signal transduction,GoProcess
CHEMBL1824,GO:0007167,enzyme-linked receptor protein signaling pathway,GoProcess
CHEMBL1824,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,GoProcess
CHEMBL1824,GO:0007399,nervous system development,GoProcess
CHEMBL1824,GO:0007422,peripheral nervous system development,GoProcess
CHEMBL1824,GO:0007507,heart development,GoProcess
CHEMBL1824,GO:0007528,neuromuscular junction development,GoProcess
